2016-01-01,1971419.3548387096
2016-01-02,1971419.3548387096
2016-01-03,1971419.3548387096
2016-01-04,1971419.3548387096
2016-01-05,1971419.3548387096
2016-01-06,1971419.3548387096
2016-01-07,1971419.3548387096
2016-01-08,1971419.3548387096
2016-01-09,1971419.3548387096
2016-01-10,1971419.3548387096
2016-01-11,1971419.3548387096
2016-01-12,1971419.3548387096
2016-01-13,1971419.3548387096
2016-01-14,1971419.3548387096
2016-01-15,1971419.3548387096
2016-01-16,1971419.3548387096
2016-01-17,1971419.3548387096
2016-01-18,1971419.3548387096
2016-01-19,1971419.3548387096
2016-01-20,1971419.3548387096
2016-01-21,1971419.3548387096
2016-01-22,1971419.3548387096
2016-01-23,1971419.3548387096
2016-01-24,1971419.3548387096
2016-01-25,1971419.3548387096
2016-01-26,1971419.3548387096
2016-01-27,1971419.3548387096
2016-01-28,1971419.3548387096
2016-01-29,1971419.3548387096
2016-01-30,1971419.3548387096
2016-01-31,1971419.3548387096
2016-02-01,1816000.0
2016-02-02,1816000.0
2016-02-03,1816000.0
2016-02-04,1816000.0
2016-02-05,1816000.0
2016-02-06,1816000.0
2016-02-07,1816000.0
2016-02-08,1816000.0
2016-02-09,1816000.0
2016-02-10,1816000.0
2016-02-11,1816000.0
2016-02-12,1816000.0
2016-02-13,1816000.0
2016-02-14,1816000.0
2016-02-15,1816000.0
2016-02-16,1816000.0
2016-02-17,1816000.0
2016-02-18,1816000.0
2016-02-19,1816000.0
2016-02-20,1816000.0
2016-02-21,1816000.0
2016-02-22,1816000.0
2016-02-23,1816000.0
2016-02-24,1816000.0
2016-02-25,1816000.0
2016-02-26,1816000.0
2016-02-27,1816000.0
2016-02-28,1816000.0
2016-02-29,1816000.0
2016-03-01,1967290.322580645
2016-03-02,1967290.322580645
2016-03-03,1967290.322580645
2016-03-04,1967290.322580645
2016-03-05,1967290.322580645
2016-03-06,1967290.322580645
2016-03-07,1967290.322580645
2016-03-08,1967290.322580645
2016-03-09,1967290.322580645
2016-03-10,1967290.322580645
2016-03-11,1967290.322580645
2016-03-12,1967290.322580645
2016-03-13,1967290.322580645
2016-03-14,1967290.322580645
2016-03-15,1967290.322580645
2016-03-16,1967290.322580645
2016-03-17,1967290.322580645
2016-03-18,1967290.322580645
2016-03-19,1967290.322580645
2016-03-20,1967290.322580645
2016-03-21,1967290.322580645
2016-03-22,1967290.322580645
2016-03-23,1967290.322580645
2016-03-24,1967290.322580645
2016-03-25,1967290.322580645
2016-03-26,1967290.322580645
2016-03-27,1967290.322580645
2016-03-28,1967290.322580645
2016-03-29,1967290.322580645
2016-03-30,1967290.322580645
2016-03-31,1967290.322580645
2016-04-01,1895600.0
2016-04-02,1895600.0
2016-04-03,1895600.0
2016-04-04,1895600.0
2016-04-05,1895600.0
2016-04-06,1895600.0
2016-04-07,1895600.0
2016-04-08,1895600.0
2016-04-09,1895600.0
2016-04-10,1895600.0
2016-04-11,1895600.0
2016-04-12,1895600.0
2016-04-13,1895600.0
2016-04-14,1895600.0
2016-04-15,1895600.0
2016-04-16,1895600.0
2016-04-17,1895600.0
2016-04-18,1895600.0
2016-04-19,1895600.0
2016-04-20,1895600.0
2016-04-21,1895600.0
2016-04-22,1895600.0
2016-04-23,1895600.0
2016-04-24,1895600.0
2016-04-25,1895600.0
2016-04-26,1895600.0
2016-04-27,1895600.0
2016-04-28,1895600.0
2016-04-29,1895600.0
